ActiveLoans,Address,Gstin,Id,JoinDate,LoyaltyPoints,Name,Phone,TotalPurchases
0,"Navrangpura, Mumbai",25KSOPFYABPC,C00282,2020-02-16,3661,Anita Nair,9668000778,3661173
0,"Commercial St, Delhi",,C00283,2024-03-20,3719,Rajesh Iyer,9371116827,3719648
0,"Godowlia, Indore",,C00284,2020-05-21,2952,Sunita Desai,9214231784,2952068
2,"Hazratganj, Chandigarh",,C00285,2021-02-18,917,Neha Singh,9885042701,917458
0,"New Market, Pune",,C00286,2020-11-19,1365,Lata Iyer,9184620717,1365887
2,"Godowlia, Bangalore",13L0C9BQR0BU,C00287,2021-01-03,4909,Anjali Agarwal,9993434396,4909804
2,"Hazratganj, Surat",,C00288,2025-07-26,101,Suresh Singh,9367491834,101796
2,"Bandra West, Indore",24SUIX7EUJ8U,C00289,2021-04-14,146,Sunita Kumar,9105263744,146934
2,"Hazratganj, Ahmedabad",,C00290,2020-11-23,2994,Rohit Reddy,9107657108,2994276
1,"Hazratganj, Ahmedabad",,C00291,2022-07-08,4346,Suresh Pillai,9824280597,4346562
1,"Ring Road, Mumbai",,C00292,2025-02-03,2850,Suresh Gupta,9940182404,2850722
1,"New Market, Lucknow",,C00293,2025-08-09,1964,Rajesh Agarwal,9713555523,1964843
0,"Karol Bagh, Hyderabad",,C00294,2025-12-22,2425,Manoj Reddy,9735155495,2425202
2,"Commercial St, Jaipur",12VL61C6GXY3,C00295,2021-05-11,3722,Vikram Desai,9692606233,3722953
0,"Charminar, Pune",14S0KUL6PR48,C00296,2022-06-10,4102,Arun Agarwal,9603243020,4102965
2,"Commercial St, Indore",,C00297,2024-07-26,1896,Anita Jain,9488868808,1896393
0,"Charminar, Chandigarh",35A2GGMPMLW7,C00298,2023-05-04,511,Gaurav Kumar,9763420926,511766
3,"Navrangpura, Indore",,C00299,2024-01-21,152,Rekha Patel,9848832946,152745
2,"Godowlia, Jaipur",,C00300,2022-06-04,4393,Anita Desai,9476033256,4393632
0,"MG Road, Chandigarh",,C00301,2022-08-31,1570,Kavita Shah,9421034799,1570195
3,"Ring Road, Varanasi",,C00302,2022-07-18,4511,Neha Chopra,9311347784,4511991
3,"Charminar, Indore",,C00303,2023-05-06,3238,Rohit Pillai,9463549879,3238256
2,"Sector 17, Delhi",,C00304,2024-06-21,2128,Ashok Nair,9128166699,2128696
1,"Rajwada, Jaipur",,C00305,2025-01-18,4147,Deepak Sharma,9453527022,4147643
0,"Navrangpura, Pune",,C00306,2025-03-10,2702,Gaurav Agarwal,9217518384,2702984
1,"Karol Bagh, Nagpur",,C00307,2021-09-08,3924,Ashok Sharma,9234525715,3924723
0,"Commercial St, Bangalore",,C00308,2020-03-14,1880,Nitin Verma,9336963492,1880965
0,"Hazratganj, Mumbai",,C00309,2023-01-09,157,Anjali Nair,9561866463,157077
0,"Godowlia, Hyderabad",21TZ2TPLN9I4,C00310,2021-08-17,2706,Nitin Mehta,9909468372,2706255
1,"Commercial St, Kolkata",,C00311,2020-05-24,4208,Ravi Modi,9938983252,4208904
1,"Commercial St, Lucknow",,C00312,2024-02-17,872,Rohit Mehta,9193748985,872442
0,"Ring Road, Lucknow",,C00313,2021-10-01,4319,Neha Das,9184245247,4319566
1,"Bandra West, Hyderabad",15W17W7A35HC,C00314,2021-09-09,490,Rajesh Trivedi,9439772589,490523
3,"Ring Road, Mumbai",,C00315,2022-03-10,769,Pooja Pillai,9557101090,769730
2,"Sector 17, Nagpur",,C00316,2023-03-27,2317,Sanjay Mehta,9578977088,2317351
3,"Hazratganj, Chandigarh",,C00317,2021-02-02,4174,Meena Patel,9918932475,4174911
0,"Ring Road, Delhi",,C00318,2021-06-27,591,Ashok Chopra,9439595624,591572
3,"New Market, Lucknow",13208N5ZK66O,C00319,2024-03-21,4501,Rohit Shah,9138365886,4501172
2,"Rajwada, Surat",31W7DUE1ICFJ,C00320,2023-04-09,3277,Amit Pillai,9465251199,3277530
3,"Hazratganj, Ahmedabad",,C00321,2025-05-27,3456,Swati Verma,9450161840,3456163
2,"Karol Bagh, Jaipur",,C00322,2025-10-09,4148,Deepak Jain,9873303190,4148424
1,"Sadar, Bangalore",32XWGIR3EFT3,C00323,2023-01-05,147,Deepak Reddy,9696051019,147621
1,"Navrangpura, Bangalore",,C00324,2025-09-19,4108,Anita Nair,9734301331,4108912
0,"Hazratganj, Hyderabad",,C00325,2025-01-23,897,Suresh Patel,9591363534,897749
1,"Ring Road, Nagpur",,C00326,2023-02-09,4575,Manoj Kumar,9954235834,4575820
3,"T Nagar, Lucknow",17LO5YHLPGQK,C00327,2020-05-09,1514,Ravi Das,9994821596,1514484
3,"Bandra West, Mumbai",,C00328,2024-09-05,2974,Suresh Sharma,9596637997,2974153
2,"Sadar, Indore",,C00329,2023-04-24,1878,Meena Trivedi,9811527086,1878510
1,"New Market, Nagpur",23IBZBZGENNP,C00330,2020-06-09,4402,Sita Das,9918338563,4402972
1,"Karol Bagh, Jaipur",,C00331,2023-11-22,3620,Ravi Jain,9191967904,3620480
3,"Commercial St, Jaipur",,C00332,2024-02-01,3366,Meena Nair,9163062453,3366115
1,"Bandra West, Hyderabad",,C00333,2025-02-28,1266,Sunita Trivedi,9815415725,1266086
3,"Commercial St, Chennai",,C00334,2024-10-30,3598,Kavita Iyer,9569613072,3598462
1,"Commercial St, Varanasi",17DMYFPC7MFS,C00335,2022-06-25,3965,Ashok Reddy,9458316852,3965682
0,"Godowlia, Chandigarh",,C00336,2022-07-19,4514,Neha Desai,9583041103,4514272
1,"Ring Road, Pune",28CS2X9D47DW,C00337,2024-05-27,719,Ashok Jain,9105255284,719522
2,"Karol Bagh, Chandigarh",214X0F86TL7Y,C00338,2023-03-28,1227,Pooja Kumar,9442897339,1227042
1,"T Nagar, Delhi",,C00339,2022-08-26,1430,Vikram Reddy,9759897198,1430920
1,"Hazratganj, Jaipur",,C00340,2020-07-04,3866,Amit Reddy,9340462763,3866624
2,"Bandra West, Ahmedabad",31HB2C1HV3PX,C00341,2021-06-17,3490,Gaurav Modi,9749987431,3490856
2,"Godowlia, Ahmedabad",,C00342,2024-07-03,4670,Sita Reddy,9434390396,4670644
2,"Bandra West, Pune",,C00343,2020-09-20,227,Nitin Desai,9454196021,227868
2,"Karol Bagh, Ahmedabad",313VB0I4DAVU,C00344,2024-01-24,4610,Arun Chopra,9606775935,4610088
0,"New Market, Hyderabad",35IW1JGESLY8,C00345,2022-08-13,2642,Amit Reddy,9119292788,2642718
0,"Ring Road, Surat",,C00346,2024-04-26,3494,Lata Modi,9555170576,3494555
2,"Charminar, Indore",1007OFY3CUIT,C00347,2021-08-28,52,Ashok Verma,9216618492,52749
1,"Ring Road, Mumbai",,C00348,2022-06-04,4196,Priya Shah,9334735166,4196705
2,"New Market, Delhi",,C00349,2024-07-10,2877,Suresh Das,9428584455,2877010
2,"Charminar, Jaipur",,C00350,2023-01-12,1312,Meena Desai,9875258146,1312033
1,"Commercial St, Bangalore",,C00351,2023-06-28,1420,Suresh Verma,9735401577,1420273
2,"Bandra West, Delhi",28F6DYDGNLAD,C00352,2021-09-08,2411,Suresh Nair,9412802664,2411201
1,"Commercial St, Mumbai",22DARCUGXLN6,C00353,2021-12-20,933,Deepak Pillai,9275170438,933276
2,"Navrangpura, Kolkata",18LDT4B7I2DC,C00354,2020-11-22,2092,Manoj Patel,9256542192,2092290
2,"MG Road, Varanasi",,C00355,2025-05-29,1550,Lata Mehta,9388677790,1550186
2,"Johari Bazaar, Pune",,C00356,2025-03-16,4482,Rajesh Patel,9138527010,4482739
1,"Charminar, Varanasi",,C00357,2023-03-27,653,Sunita Singh,9158096312,653499
2,"Godowlia, Mumbai",,C00358,2021-01-19,2111,Anita Nair,9407086425,2111586
2,"Godowlia, Indore",31G4AY9JYT1K,C00359,2025-10-27,3990,Pooja Kumar,9959706638,3990247
3,"Ring Road, Hyderabad",,C00360,2020-10-31,1254,Amit Kumar,9766030085,1254980
2,"Bandra West, Ahmedabad",,C00361,2021-02-11,4566,Ravi Bose,9460302062,4566029
0,"Sector 17, Varanasi",,C00362,2024-06-24,2386,Meena Iyer,9945130589,2386379
1,"Johari Bazaar, Lucknow",32X13UUAOFIM,C00363,2022-02-19,193,Kavita Iyer,9127342556,193325
0,"Navrangpura, Indore",,C00364,2021-11-04,4052,Neha Trivedi,9638880667,4052370
2,"Charminar, Surat",,C00365,2021-04-06,4355,Anjali Desai,9867007451,4355887
2,"New Market, Ahmedabad",,C00366,2020-10-07,570,Sanjay Verma,9206444889,570224
2,"Ring Road, Indore",,C00367,2021-01-19,1336,Kavita Bose,9466261718,1336258
2,"Charminar, Indore",,C00368,2024-11-27,4566,Sanjay Verma,9895899264,4566337
1,"New Market, Ahmedabad",,C00369,2022-12-25,2906,Kavita Das,9292526188,2906993
0,"Godowlia, Ahmedabad",,C00370,2025-05-09,3939,Swati Shah,9710398835,3939631
0,"Bandra West, Surat",,C00371,2023-06-21,1398,Sanjay Kumar,9588389658,1398823
3,"Navrangpura, Delhi",12ZG132WVOXY,C00372,2023-12-19,1457,Ravi Patel,9507545282,1457624
2,"Navrangpura, Mumbai",,C00373,2025-04-23,2324,Anita Patel,9258009129,2324949
0,"Charminar, Indore",,C00374,2023-03-03,650,Ashok Trivedi,9865036062,650520
3,"Karol Bagh, Indore",31MYV1IW5R0M,C00375,2020-03-15,2769,Neha Gupta,9437165539,2769109
2,"Bandra West, Nagpur",,C00376,2020-07-28,94,Priya Shah,9569922443,94400
0,"Ring Road, Lucknow",18LXBKP5WAI4,C00377,2023-02-22,3375,Meena Pillai,9200672853,3375155
1,"Hazratganj, Bangalore",,C00378,2023-12-19,4202,Rekha Desai,9887381470,4202097
3,"Godowlia, Indore",,C00379,2022-03-30,2837,Lata Jain,9430375083,2837038
2,"Ring Road, Lucknow",,C00380,2023-06-19,589,Sunita Iyer,9281572205,589751
2,"New Market, Chennai",13IKY3FOUQ1C,C00381,2022-04-20,333,Nitin Trivedi,9841276416,333219
3,"Hazratganj, Mumbai",,C00382,2022-09-06,2408,Ravi Bose,9820013153,2408605
3,"New Market, Indore",,C00383,2022-09-13,4323,Sunita Iyer,9884181911,4323362
1,"Johari Bazaar, Chennai",,C00384,2024-05-31,3713,Arun Kumar,9100573625,3713326
3,"New Market, Delhi",,C00385,2024-08-31,2793,Suresh Modi,9640973394,2793125
3,"Ring Road, Jaipur",,C00386,2023-11-21,2146,Deepak Verma,9221861945,2146106
1,"Navrangpura, Varanasi",296V60SJFATL,C00387,2023-08-28,661,Gaurav Bose,9408345063,661167
3,"Karol Bagh, Ahmedabad",,C00388,2022-09-22,789,Ravi Patel,9863052404,789340
1,"Rajwada, Delhi",,C00389,2021-04-28,1427,Neha Iyer,9457803130,1427815
2,"Sector 17, Chandigarh",,C00390,2024-11-20,3792,Priya Mehta,9428907210,3792450
2,"T Nagar, Indore",,C00391,2022-06-12,1344,Arun Bose,9771447369,1344367
0,"Sadar, Surat",,C00392,2024-10-25,4933,Kavita Reddy,9699324501,4933139
1,"Ring Road, Surat",,C00393,2024-04-13,2636,Rohit Singh,9117349003,2636276
0,"T Nagar, Pune",,C00394,2023-06-17,4607,Sunita Trivedi,9815227967,4607971
3,"Hazratganj, Chennai",,C00395,2025-07-13,1403,Anjali Agarwal,9433486422,1403369
1,"Hazratganj, Delhi",,C00396,2020-03-18,187,Rajesh Shah,9776840634,187960
3,"Sadar, Jaipur",3132DS603VOG,C00397,2025-12-09,4469,Sanjay Iyer,9678852310,4469390
2,"Charminar, Bangalore",,C00398,2020-03-29,2553,Anita Verma,9895322821,2553493
1,"Ring Road, Jaipur",,C00399,2021-07-05,2050,Sanjay Gupta,9703674690,2050030
3,"Rajwada, Surat",,C00400,2022-05-12,1269,Manoj Gupta,9852760490,1269556
3,"Commercial St, Ahmedabad",,C00401,2020-03-17,3283,Ravi Chopra,9344559151,3283736
0,"Hazratganj, Varanasi",,C00402,2021-01-22,3564,Neha Desai,9160720228,3564027
2,"Commercial St, Varanasi",1601WUJQN3XF,C00403,2022-11-14,1754,Rajesh Chopra,9183778124,1754233
1,"Hazratganj, Indore",17OXRC86CT5O,C00404,2022-04-23,1378,Ravi Trivedi,9810435442,1378647
3,"Johari Bazaar, Chennai",,C00405,2024-03-03,2513,Sanjay Chopra,9676200457,2513597
2,"Bandra West, Nagpur",,C00406,2021-02-03,4806,Deepak Modi,9650826959,4806806
0,"Bandra West, Chandigarh",,C00407,2023-11-07,1682,Vikram Shah,9911833542,1682558
1,"Commercial St, Bangalore",,C00408,2021-02-12,3565,Nitin Verma,9491630410,3565338
1,"New Market, Kolkata",,C00409,2024-03-21,4733,Nitin Kumar,9550974880,4733982
1,"Karol Bagh, Chandigarh",35CH8BV41XGQ,C00410,2020-07-25,2186,Amit Jain,9123611201,2186401
0,"T Nagar, Kolkata",,C00411,2024-08-16,811,Sunita Mehta,9300507976,811952
1,"New Market, Varanasi",,C00412,2020-09-16,1903,Swati Shah,9347652005,1903718
1,"Rajwada, Mumbai",13J6CGNR7D91,C00413,2020-10-30,3234,Vikram Mehta,9367371860,3234589
3,"Sadar, Bangalore",,C00414,2020-01-21,1175,Nitin Sharma,9464129962,1175665
3,"New Market, Chandigarh",,C00415,2023-11-30,730,Amit Verma,9229245476,730775
1,"Sadar, Mumbai",,C00416,2020-01-21,2982,Anita Pillai,9794492151,2982831
3,"MG Road, Mumbai",,C00417,2025-08-28,37,Nitin Kumar,9718896985,37061
0,"Commercial St, Kolkata",,C00418,2024-10-25,4661,Sanjay Mehta,9715800503,4661293
3,"Godowlia, Lucknow",,C00419,2024-12-28,3401,Sita Agarwal,9828068691,3401392
2,"New Market, Ahmedabad",24OQZ33N01NX,C00420,2023-06-09,4778,Sita Trivedi,9456702827,4778780
3,"Sadar, Varanasi",,C00421,2022-05-05,2985,Neha Chopra,9201467693,2985909
2,"Hazratganj, Surat",,C00422,2025-02-27,25,Gaurav Kumar,9619250722,25571
3,"Godowlia, Mumbai",,C00423,2020-09-22,4372,Priya Reddy,9724767622,4372817
0,"Bandra West, Indore",16M10CGXA9WL,C00424,2021-03-14,1804,Ravi Bose,9924440072,1804303
0,"Navrangpura, Indore",,C00425,2024-09-11,3969,Rajesh Patel,9472186401,3969442
3,"Charminar, Chennai",,C00426,2024-04-29,1689,Kavita Chopra,9952466700,1689305
1,"Charminar, Jaipur",,C00427,2023-10-12,2354,Nitin Shah,9483201690,2354212
1,"Commercial St, Pune",,C00428,2025-02-19,3235,Amit Mehta,9264911506,3235077
3,"Karol Bagh, Hyderabad",,C00429,2021-07-22,1980,Ashok Reddy,9586134592,1980517
3,"Rajwada, Hyderabad",262VHWHGG92R,C00430,2020-03-31,1444,Manoj Iyer,9621000143,1444975
1,"T Nagar, Delhi",,C00431,2023-03-31,4708,Sita Trivedi,9878136262,4708282
0,"Commercial St, Bangalore",,C00432,2023-02-06,881,Anjali Gupta,9434165303,881809
1,"Bandra West, Nagpur",,C00433,2021-03-27,1947,Sunita Singh,9604945731,1947867
1,"Rajwada, Nagpur",,C00434,2022-11-26,4524,Priya Sharma,9748254403,4524403
1,"Karol Bagh, Bangalore",301LT5XWYEHS,C00435,2024-12-30,1597,Sita Iyer,9603909909,1597442
0,"Bandra West, Indore",,C00436,2022-07-05,2792,Deepak Das,9976730395,2792594
2,"Bandra West, Chennai",,C00437,2024-08-27,106,Anjali Das,9437532722,106481
0,"Charminar, Delhi",10MLZYFTTM2G,C00438,2024-11-19,965,Nitin Das,9696011455,965007
3,"Charminar, Chennai",,C00439,2024-10-02,2455,Kavita Trivedi,9103611153,2455317
3,"Commercial St, Chennai",,C00440,2025-10-05,1064,Sunita Bose,9684681167,1064288
1,"Charminar, Bangalore",104ZDGZW0MAP,C00441,2020-04-19,3560,Arun Chopra,9844036470,3560576
0,"MG Road, Surat",,C00442,2022-07-21,897,Sunita Agarwal,9835912586,897361
1,"Bandra West, Nagpur",,C00443,2020-09-15,3450,Ashok Mehta,9474412006,3450120
1,"Godowlia, Surat",,C00444,2020-07-28,754,Rekha Gupta,9968085412,754265
1,"Charminar, Nagpur",27Y5YEVAM9RP,C00445,2023-05-26,2068,Vikram Nair,9116042439,2068057
1,"Sadar, Bangalore",,C00446,2025-09-29,1727,Vikram Patel,9849522787,1727612
0,"New Market, Kolkata",,C00447,2021-03-01,4094,Nitin Jain,9341437243,4094127
1,"MG Road, Jaipur",,C00448,2023-08-21,2812,Lata Pillai,9207663300,2812466
0,"Ring Road, Bangalore",,C00449,2025-09-05,1489,Neha Singh,9504951400,1489624
0,"Rajwada, Nagpur",,C00450,2025-08-27,1278,Nitin Kumar,9741244745,1278125
0,"Hazratganj, Kolkata",16W9KMBB5QVL,C00451,2022-08-01,2484,Sunita Singh,9881176143,2484120
0,"T Nagar, Kolkata",,C00452,2024-07-17,49,Ravi Jain,9619376840,49748
2,"Sadar, Hyderabad",,C00453,2020-08-08,2216,Arun Das,9838392592,2216674
2,"Rajwada, Ahmedabad",,C00454,2023-12-27,1256,Nitin Verma,9620177969,1256168
1,"Commercial St, Mumbai",,C00455,2023-12-20,3662,Rekha Verma,9663201044,3662142
2,"Ring Road, Chennai",,C00456,2025-12-14,4538,Ashok Reddy,9747783660,4538599
2,"MG Road, Chandigarh",,C00457,2023-01-29,1420,Neha Desai,9267408732,1420657
1,"MG Road, Bangalore",,C00458,2025-06-21,1518,Arun Shah,9571161547,1518297
0,"Godowlia, Chennai",,C00459,2025-01-24,4166,Rohit Reddy,9232039434,4166068
3,"Karol Bagh, Lucknow",,C00460,2021-01-20,2221,Anjali Verma,9810149531,2221931
3,"Karol Bagh, Pune",,C00461,2021-02-10,3715,Amit Das,9557940197,3715149
1,"MG Road, Delhi",,C00462,2024-07-19,3931,Manoj Jain,9376987042,3931934
3,"New Market, Bangalore",,C00463,2025-06-07,1578,Kavita Desai,9210318230,1578627
1,"Rajwada, Chennai",,C00464,2024-05-07,2189,Lata Nair,9759188996,2189310
0,"Johari Bazaar, Chandigarh",,C00465,2020-12-28,4230,Priya Shah,9720899801,4230644
3,"Charminar, Ahmedabad",,C00466,2022-12-14,2531,Suresh Gupta,9687858396,2531695
2,"New Market, Lucknow",,C00467,2025-08-16,4904,Nitin Verma,9161216290,4904277
0,"Godowlia, Chennai",,C00468,2024-09-02,3146,Gaurav Patel,9422878637,3146400
3,"Johari Bazaar, Indore",,C00469,2025-09-16,1888,Swati Desai,9939654486,1888262
3,"Karol Bagh, Jaipur",,C00470,2021-08-18,4362,Swati Mehta,9937492601,4362569
3,"Sadar, Jaipur",,C00471,2025-11-09,3517,Deepak Agarwal,9476933853,3517272
1,"Johari Bazaar, Lucknow",,C00472,2024-09-15,2174,Sunita Verma,9732267546,2174406
1,"Hazratganj, Mumbai",,C00473,2023-12-07,2497,Priya Shah,9566018306,2497584
3,"Karol Bagh, Varanasi",,C00474,2022-06-05,2248,Sunita Trivedi,9146746172,2248944
2,"Sadar, Nagpur",309CB52QYCJX,C00475,2021-03-09,1832,Vikram Modi,9109039583,1832723
2,"Johari Bazaar, Lucknow",,C00476,2023-07-09,236,Sita Kumar,9465818022,236506
1,"Commercial St, Bangalore",31QMKJIF3FXM,C00477,2021-11-16,4498,Manoj Chopra,9955533110,4498926
0,"Rajwada, Chandigarh",,C00478,2023-06-20,3813,Pooja Gupta,9891248954,3813097
3,"T Nagar, Bangalore",119DP9E4E0GC,C00479,2020-02-11,918,Lata Verma,9277218171,918118
2,"Navrangpura, Mumbai",,C00480,2025-08-23,1611,Gaurav Sharma,9218982888,1611832
1,"Johari Bazaar, Jaipur",,C00481,2020-09-05,3659,Sita Chopra,9988952792,3659528
3,"Sadar, Mumbai",25SSB0Z4SO15,C00482,2023-02-16,4060,Nitin Desai,9819283710,4060971
0,"T Nagar, Mumbai",,C00483,2020-04-21,480,Pooja Iyer,9134499954,480787
3,"Karol Bagh, Jaipur",,C00484,2025-04-13,3405,Ravi Reddy,9614158597,3405124
2,"New Market, Bangalore",31A57QZL580T,C00485,2021-02-05,4283,Rajesh Pillai,9164007888,4283601
3,"Navrangpura, Hyderabad",,C00486,2020-07-12,879,Sanjay Mehta,9544196643,879930
0,"New Market, Jaipur",,C00487,2024-06-03,4318,Lata Nair,9868086016,4318563
0,"Johari Bazaar, Mumbai",32XLNR1GODWZ,C00488,2025-08-02,1927,Gaurav Das,9158465483,1927996
1,"Bandra West, Jaipur",,C00489,2022-01-04,2790,Rekha Trivedi,9696630660,2790396
0,"New Market, Chandigarh",,C00490,2020-02-24,2105,Rekha Agarwal,9738497960,2105643
3,"Godowlia, Delhi",,C00491,2025-04-23,717,Neha Sharma,9981484040,717754
1,"Rajwada, Indore",300A0N25OWBH,C00492,2024-08-02,3820,Rohit Iyer,9285629367,3820463
1,"Johari Bazaar, Lucknow",,C00493,2021-02-07,4993,Anita Verma,9299391563,4993849
0,"Sector 17, Nagpur",,C00494,2024-02-27,1358,Ravi Gupta,9700214566,1358996
0,"Sector 17, Mumbai",,C00495,2024-12-23,4475,Arun Trivedi,9588488550,4475459
3,"Sector 17, Mumbai",24ULS3OE3JS6,C00496,2022-02-03,4015,Arun Modi,9981031811,4015231
3,"Sadar, Varanasi",33RI71HUP3Z5,C00497,2023-08-14,4186,Meena Pillai,9839092890,4186055
3,"Godowlia, Bangalore",,C00498,2024-04-22,1936,Sita Singh,9185211684,1936090
3,"Ring Road, Lucknow",,C00499,2023-02-28,65,Suresh Bose,9387622506,65180
0,"Bandra West, Bangalore",,C00500,2020-08-05,4393,Meena Mehta,9855295902,4393873
1,"Karol Bagh, Mumbai",24671ZKDRQX6,C00501,2022-05-01,887,Nitin Modi,9398470647,887289
0,"New Market, Nagpur",,C00502,2025-11-12,1028,Lata Iyer,9297263119,1028200
1,"Rajwada, Varanasi",,C00503,2025-10-17,4228,Neha Modi,9482082033,4228728
3,"Commercial St, Jaipur",,C00504,2021-08-02,4006,Amit Gupta,9522028447,4006151
1,"T Nagar, Bangalore",,C00505,2021-08-28,1692,Pooja Reddy,9262913085,1692459
2,"Hazratganj, Lucknow",,C00506,2025-01-05,1998,Sita Sharma,9349283545,1998895
0,"MG Road, Nagpur",279AJ57GDDKK,C00507,2020-01-11,4825,Pooja Das,9673653307,4825003
2,"Karol Bagh, Lucknow",,C00508,2023-04-16,3286,Ravi Nair,9608343143,3286169
2,"Ring Road, Chennai",,C00509,2022-06-27,392,Swati Singh,9812534992,392925
1,"Godowlia, Varanasi",21O7SOPBXZLL,C00510,2022-12-07,3909,Nitin Verma,9962028871,3909296
3,"Rajwada, Surat",,C00511,2021-03-29,3270,Anita Kumar,9794073119,3270830
1,"Sadar, Ahmedabad",,C00512,2024-10-01,2029,Sunita Bose,9229950179,2029777
3,"Karol Bagh, Nagpur",,C00513,2024-08-16,3635,Sita Patel,9819176434,3635668
1,"Sadar, Kolkata",13LJ9CR0E70Y,C00514,2024-11-18,3205,Lata Patel,9735056256,3205464
3,"Hazratganj, Bangalore",17XNFUAE03LB,C00515,2024-09-02,2239,Rajesh Patel,9223715307,2239931
1,"MG Road, Surat",,C00516,2024-07-01,4115,Neha Mehta,9795937533,4115959
1,"Commercial St, Hyderabad",,C00517,2024-02-23,4794,Rajesh Verma,9923441090,4794132
2,"Charminar, Hyderabad",24ZYG2U0N8JS,C00518,2020-08-26,3815,Priya Patel,9108275950,3815997
1,"T Nagar, Surat",28I0RPYNZ1QV,C00519,2021-01-14,1897,Rohit Singh,9467443316,1897393
2,"New Market, Indore",,C00520,2021-07-03,109,Neha Modi,9196439719,109893
1,"Navrangpura, Ahmedabad",28JTNKEGW8A5,C00521,2024-09-09,4744,Gaurav Nair,9595308267,4744988
0,"MG Road, Varanasi",,C00522,2025-03-06,4607,Ravi Pillai,9334294863,4607781
2,"Charminar, Nagpur",333CN5CDIHXU,C00523,2020-06-07,279,Ashok Agarwal,9943002021,279468
3,"New Market, Mumbai",,C00524,2025-12-20,4680,Ashok Singh,9485254148,4680529
1,"Johari Bazaar, Bangalore",,C00525,2020-05-14,2418,Vikram Trivedi,9317361859,2418644
2,"Johari Bazaar, Indore",,C00526,2021-01-13,474,Kavita Das,9965773625,474061
3,"Johari Bazaar, Kolkata",,C00527,2021-05-20,424,Ravi Patel,9436453851,424770
2,"Navrangpura, Mumbai",34K9GLVCSM3Q,C00528,2022-08-25,525,Ashok Desai,9582880411,525448
3,"New Market, Lucknow",,C00529,2020-08-05,621,Manoj Singh,9386983413,621378
2,"Godowlia, Indore",,C00530,2021-02-09,2086,Priya Bose,9259358762,2086391
1,"Bandra West, Chandigarh",18K9AGGD1XU6,C00531,2024-08-08,2525,Ravi Reddy,9514548884,2525429
1,"Commercial St, Varanasi",,C00532,2025-04-24,4731,Kavita Singh,9519271584,4731487
1,"Godowlia, Mumbai",,C00533,2022-06-20,3671,Priya Mehta,9143463155,3671481
0,"Sadar, Chandigarh",,C00534,2023-03-04,3982,Pooja Nair,9490489725,3982849
1,"Sadar, Kolkata",,C00535,2022-09-01,2284,Vikram Chopra,9632203044,2284647
2,"Hazratganj, Hyderabad",,C00536,2024-12-27,1767,Rohit Nair,9857422880,1767343
1,"Sadar, Varanasi",,C00537,2023-05-06,2553,Deepak Kumar,9778031132,2553621
3,"Navrangpura, Hyderabad",,C00538,2024-09-21,4210,Amit Chopra,9422516736,4210242
2,"MG Road, Delhi",,C00539,2025-05-08,882,Anita Shah,9582316918,882122
3,"Sector 17, Mumbai",,C00540,2020-04-05,2594,Manoj Das,9499552041,2594324
1,"T Nagar, Varanasi",,C00541,2024-08-20,3073,Priya Trivedi,9630003621,3073622
3,"Karol Bagh, Jaipur",,C00542,2020-04-25,4402,Kavita Shah,9733159584,4402235
0,"Johari Bazaar, Nagpur",13257NXH33FL,C00543,2023-01-06,4951,Meena Kumar,9834089603,4951458
0,"Charminar, Ahmedabad",,C00544,2025-02-13,4911,Sunita Iyer,9954269967,4911284
3,"Commercial St, Lucknow",,C00545,2021-11-12,3012,Anita Sharma,9213483849,3012821
2,"Navrangpura, Indore",,C00546,2025-10-25,4790,Sita Chopra,9941743620,4790478
2,"Bandra West, Indore",,C00547,2025-11-12,3512,Swati Agarwal,9404649867,3512685
3,"Hazratganj, Hyderabad",,C00548,2020-11-30,4487,Rajesh Jain,9638573422,4487428
1,"Charminar, Varanasi",,C00549,2024-08-09,346,Neha Verma,9994178203,346620
2,"Godowlia, Surat",,C00550,2025-04-14,3210,Meena Gupta,9290731647,3210564
2,"Rajwada, Varanasi",25ALPYQMYHIO,C00551,2020-09-04,3691,Kavita Mehta,9542165838,3691846
0,"Sadar, Surat",,C00552,2020-11-20,4114,Sunita Reddy,9991864623,4114181
2,"Navrangpura, Hyderabad",,C00553,2024-06-21,1845,Priya Modi,9524018976,1845658
1,"Rajwada, Mumbai",,C00554,2021-10-08,3623,Ashok Singh,9293724914,3623891
1,"Godowlia, Delhi",,C00555,2020-07-12,1104,Meena Modi,9240228745,1104038
0,"Godowlia, Varanasi",,C00556,2025-04-21,3670,Deepak Mehta,9271901712,3670290
2,"Ring Road, Indore",,C00557,2020-01-07,3865,Ashok Sharma,9945871881,3865238
